author,year,title,source,ocr_status
Fletcher,1660,"Fathers own son a comedy formerly acted at the private house in Black Fryers, and now at the Theatre",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Floyer,1687,"[Pharmako-basanos] or, The touch-stone of medicines. Discovering the vertues of [brace] vegetables,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Floyer,1696,"The preternatural state of animal humours described by their sensible qualities, which depend on the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Floyer,1698,"A treatise of the asthma divided into four parts  in the first is given a history of the fits, and",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Fonteyn,1652,"The womans doctour, or, An exact and distinct explanation of all such diseases as are peculiar to th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Forster,1664,"Englands happiness increased, or, A sure and easie remedy against all succeeding dear years by a pla",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Foster,1650,"A briefe relation of the late horrid rebellion acted in the island Barbadas, in the West-Indies wher",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Fountaine,1650,A brief collection of many rare secrets many of which are approved and physical and the rest most pl,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Fox,1800,An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Foxe,1635,"North-vvest Fox, or, Fox from the North-west passage Beginning vvith King Arthur, Malga, Octhur, the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Francis,1613,"An introduction to a deuoute life composed in Frenche by the R. Father in God Francis Sales, Bishop",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Franck,1640,"The forbidden fruit· or A treatise of the tree of knovvledge of good & evill of which Adam at first,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
French,1653,"The art of distillation, or, A treatise of the choicest spagiricall preparations performed by way of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
French,1654,"The York-shire spaw, or, A treatise of foure famous medicinal wells viz. the spaw, or vitrioline-wel",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Frick,1700,A relation of two several voyages made into the East Indies by Christopher Fryke and Christopher Sch,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Froger,1698,"A relation of a voyage made in the years 1695, 1696, 1697, on the coasts of Africa, Streights of Mag",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Fryer,1698,"A new account of East-India and Persia, in eight letters being nine years travels begun 1672 and fin",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gad ben-Arod,1640,"The vvandering-Jew, telling fortunes to English-men",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gadbury,1672,The Jamaica Almanack,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gage,1648,"The English-American, his travail by sea and land, or, A new survey of the West-India's containing a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gallobelgicus,1629,"VVine, beere, and ale, together by the eares A dialogue, vvritten first in Dutch by Gallobelgicus, a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gallobelgicus,1630,"VVine, beere, ale, and tobacco. Contending for superiority A dialogue.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Garbrand,1682,"The royal favourite clear'd with an admonition to the Roman Catholicks, and an address to his Royal",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gardyner,1651,"A description of the new world, or, America, islands and continent and by what people those regions",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gardyner,1651,"A description of the new world. or, America islands and continent and by what people those regions",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gayton,1659,"The art of longevity, or, A diæteticall instition written by Edmund Gayton.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gerbier,1650,The art of well speaking being a lecture read publiquely at Sr. Balthazar Gerbiers academy.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gerbier,1660,A sommary description manifesting that greater profits are to bee done in the hott then in the could,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Getsius,1658,"Tears shed in the behalf of his dear mother the Church of England, and her sad distractions gathered",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gilbert,1676,The anglers delight containing the whole art of neat and clean angling; wherein is taught the readie,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gisborne,1792,On slavery and the slave trade,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Glanius,1682,"A new voyage to the East-Indies containing an account of several of those rich countries, and more p",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Glaser,1677,"The compleat chymist, or, A new treatise of chymistry teaching by a short and easy method all its mo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Glauber,1651,"A description of new philosophical furnaces, or A new art of distilling, divided into five parts. Wh",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Glisson,1651,A treatise of the rickets being a diseas common to children. Wherin (among many other things) is she,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Goddard,1661,"Miscellanea, or, Serious, useful considerations, moral, historical, theological together with The ch",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Goddard,1700,To the King's Most Excellent Majesty and the lords spiritual and temporal in Parliament assembled th,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Goedaert,1682,Of insects Johannes Goedaert ; done into English and methodized with the addition of notes ; the fig,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Goodall,1630,"The tryall of trauell, or, [brace] 1. The wonders in trauell, 2. The worthes of trauell, 3. The way",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Goodwin,1624,Babels balm or The honey-combe of Romes religion With a neate draining and straining-out of the ram,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gordon,1615,The famous historie of the renouned and valiant Prince Robert surnamed the Bruce King of Scotland e&,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gordon,1615,"The first booke of the famous historye of Penardo and Laissa other ways callid the warres, of love a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gordon,1625,"Pharmaco-pinax, or A table and taxe of the pryces of all vsuall medicaments, simple and composed, co",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gracián y Morales,1681,The critick written originally in Spanish by Lorenzo Gracian ... ; and translated into English by Pa,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Greene,1617,"The history of Arbasto King of Denmarke Describing the anatomy of fortune, his loue to faire Doralic",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Greene,1630,"The honorable historie of Frier Bacon, and Frier Bongay As it was lately plaid by the Prince Palatin",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Greene,1636,"The pleasant historie of Dorastus and Fawnia VVherein is discovered, that although by the meanes of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Gregory,1660,"Teares and bloud, or, A discourse of the persecution of ministers, with motives to martyrdom and cau",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1673,An idea of a phytological history propounded together with a continuation of the anatomy of vegetabl,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1674,"A discourse made before the Royal Society, Decemb. 10, 1674 concerning the nature, causes, and power",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1682,"The anatomy of plants with an idea of a philosophical history of plants, and several other lectures,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1683,"New experiments, and useful observations concerning sea-water made fresh according to the patentees",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1685,"Musæum regalis societatis, or, A catalogue and description of the natural and artificial rarities be",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Grew,1697,A treatise of the nature and use of the bitter purging salt contain'd in Epsom and such other waters,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Guillemeau,1612,"Child-birth or, The happy deliuerie of vvomen VVherein is set downe the gouernment of women. In the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Guillim,1640,"A most exact alphabeticall table, for the more speedy finding out of all their names and sirnames, w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Guybert,1639,The charitable physitian with the Charitable apothecary. Written in French by Philbert Guibert Esqui,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
H,1658,A short treatise shewing the causes and remedies of that general disease spread abroad throughout th,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
H,1670,"Memorabilia mundi, or, Choice memoirs of the history and description of the world by G.H.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
H,1683,"The young cooks monitor or, Directions for cookery and distilling. Being a choice compendium of exc",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
H,1684,"The compleat tradesman, or, The exact dealers daily companion instructing him throughly in all thing",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
H. 1627-1700,1657,"The history of Polindor and Flostella, with other poems by I.H. Esq.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Haines,1684,"Aphorisms upon the new way of improving cyder, or making cyder-royal lately discovered for the good",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Halfpenny,1676,"The gentlemans jockey, and approved farrier instructing in the natures, causes, and cures of all dis",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hall,1679,Select observations on English bodies of eminent persons in desperate diseases first written in Lati,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hall,1695,"A modest offer of some meet considerations, tendred to the English about their coyne and trade, and",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hamilton,1718,An answer to an Anonymous Libel,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hammond,1685,An advertisement of the virtues and use of sundry select and experimented medicines such whose benef,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hannis,1664,"Aime for the archers of St. Georges Fields containing the names of all the marks in the same fields,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harcourt,1613,"A relation of a voyage to Guiana Describing the climat, scituation, fertilitie, prouisions and commo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hardwick,1644,"The saints gain by death, and their assurance thereof a sermon preached at the funerall of that wort",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harrington,1659,"Politicaster or, a comical discourse, in answer unto Mr. Wren's book, intituled, Monarchy asserted,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harris,1659,"Peace and not warre or The moderator. Truly, but yet plainly, stating the case of the Common-VVealt",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harris,1683,"Pharmacologia anti-empirica, or, A rational discourse of remedies both chymical and Galenical wherei",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harris,1691,Remarks on the affairs and trade of England and Ireland,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harris,1693,"An exact enquiry into, and cure of the acute diseases of infants by Walter Harris ; Englished by W.C",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harrison,1634,"The christian life and death, of Mistris Katherin Brettergh late wife of Master William Brettergh, o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harrison,1692,"The last words of a dying penitent being an exact account of the passages, proceedings, and reasons",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hart,1633,"Klinike, or The diet of the diseased· Divided into three bookes. VVherein is set downe at length the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hartlib,1651,Samuel Hartlib his legacie or An enlargement of the Discourse of husbandry used in Brabant and Flau,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hartman,1682,The true preserver and restorer of health being a choice collection of select and experienced remedi,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1674,A theoretical and chiefly practical treatise of fevors wherein it's made evident that the modern pra,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1678,"Casus medico-chirurgicus, or, A most memorable case, of a noble-man deceased wherein is shewed His L",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1678,"The family-physician, and the house-apothecary containing I. Medicines against all such diseases peo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1689,The art of curing diseases by expectation with remarks on a supposed great case of apoplectick fits,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1696,"A treatise of the small-pox and measles describing their nature, causes, and signs, diagnostick and",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Harvey,1699,The vanities of philosophy & physick together with directions and medicines easily prepared by any o,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hatton,1695,"The merchant's magazine, or, Trades-man's treasury containing vulgar arithmetick in whole numbers, w",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hawkins,1622,"The observations of Sir Richard Havvkins Knight, in his voiage into the South Sea. Anno Domini 1593",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hawkins,1633,Partheneia sacra. Or The mysterious and delicious garden of the sacred Parthenes symbolically set fo,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hawkins,1685,"The perjur'd phanatick, or, The malicious conspiracy of Sr. John Croke of Chilton, Henry Larimore an",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hayne,1685,An abstract of all the statutes made concerning aliens trading in England from the first-year of K.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Headrich,1697,"Arcana philosophia, or, Chymical secrets containing the noted and useful chymical medicines of Dr. W",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heath,1692,"A full account of the late dreadful earth-quake at Port-Royal in Jamaica, written in two letters fro",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heath,1692,A full account of the late dreadful earthquake at Port Royal in Jamaica written in two letters from,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heinsius,1618,The mirrour of humilitie or Two eloquent and acute discourses vpon the natiuitie and passion of Chr,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Henshaw,1664,"Aero-chalinos, or, A register for the air for the better preservation of health and cure of diseases",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Herbert,1633,The temple Sacred poems and private ejaculations. By Mr. George Herbert.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Herbert,1634,"A relation of some yeares trauaile begunne anno 1626. Into Afrique and the greater Asia, especially",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Herbert of Cherbury,1665,"Occasional verses of Edward Lord Herbert, Baron of Cherbery and Castle-Island deceased in August, 16",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Herring,1617,"Mischeefes mysterie or, Treasons master-peece, the Powder-plot Inuented by hellish malice, preuente",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Herring,1641,"November the 5. 1605. The quintessence of cruelty, or, master-peice of treachery, the Popish pouder-",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heyden,1653,"Speedy help for rich and poor. or, certain physicall discourses touching the vertue of whey, in the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heydon,1658,A new method of Rosie Crucian physick wherein is shewed the cause; and therewith their experienced,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Heywood,1639,"A true relation, of the lives and deaths of two most famous English pyrats, Purser, and Clinton who",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hickeringill,1661,"Jamaica viewed with all the ports, harbours, and their several soundings, towns, and settlements the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hickeringill,1705,Jamaica Viewed,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hiebner,1698,"Mysterium sigillorum, herbarum & lapidum containing a compleat cure of all sicknesses and diseases o",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hill,1643,The militant chvrch trivmphant over the dragon and his angels presented in a sermon preached to both,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hill,1649,"Natvrall and artificiall conclvsions. Compiled first in Latine, by the worthiest and best authors, b",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hitchcock,1617,"A sanctuary for honest men. Or An abstract of humane wisedome Contayning, a certaine way leading to",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hodges,1666,"How to revive the Golden Age with the true causes of the vvant of good trading, and money, in these",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hodges,1673,The true and only causes of the vvant of money in these kingdoms and the remedies. Mentioned in thes,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hodges,1685,The necessity dignity and duty of Gospel ministers discoursed of before the University of Cambridge.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Holland,1625,A cypres garland For the sacred forehead of our late soueraigne King Iames.  By Hugh Holland.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hollingworth,1646,"The true guide or, A short treatise wherein is shewed how the weakest Christian may be able to disc",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hooker,1612,A learned and comfortable sermon of the certaintie and perpetuitie of faith in the elect especially,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hopkins,1647,"The discovery of vvitches in answer to severall queries, lately delivered to the judges of the assi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Houschone,1683,"Scotland pulling down the gates of Rome, or, Christ against Antichrist, the Lambs friends against th",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Howlett,1696,"The school of recreation, or, A guide to the most ingenious exercises of hunting, riding, racing, fi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hubert,1629,"The historie of Edward the Second, surnamed Carnarvan, one of our English kings together with the fa",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Huet,1700,"Memoirs of the Dutch trade in all the states, kingdoms, and empires in the world shewing its first r",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hughes,1665,"The compleat vineyard, or, A most excellent way for the planting of vines not onely according to the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hughes,1672,"The American physitian, or, A treatise of the roots, plants, trees, shrubs, fruit, herbs, &c. growin",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hughes,1750,The Natural History of Barbados in Ten Books,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Humphreys,1686,"Mystery Babylon or, The whore of Rome intruding her Popish doctrines and antichristian poyson wrapp",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hunt,1650,"The island of Assada, neere Madagascar impartially defined, being a succint, yet plenary discription",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Hyatt,1625,"The preachers president, or, The master and scholler in a sermon preached at a synode holden by the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
I. B.,1626,"A plaine and true relation, of the going forth of a Holland fleete the eleuenth of Nouember 1623, to",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
I. H.,1615,This vvorlds folly Or A warning-peece discharged vpon the wickednesse thereof. By I.H.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
I. M.,1642,"Corpus sine capite visibili, an ænigmaticall emblem, or, a modell of these distemper'd times being a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Ingram,1744,"An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Interest,1656,"Clamor sanguinis martyrum, or The bloody inquisition of Spain. Wherein is unfolded the prodigious an",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
J,1665,A collection of seven and fifty approved receipts good against the plague Taken out of the five book,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
J. C.,1620,"A pleasant comedie, called the tvvo merry milke-maids. Or, the best words weare the garland As it wa",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
J. D.,1686,"A memorial for the learned, or, Miscellany of choice collections from most eminent authors in histor",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
J. P.,1682,"A welcom to His Royal Highness, into the city, April the twentieth, 1682 per J.P., citizen of London",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jackson,1642,"The booke of conscience opened and read in a sermon preached at the Spittle on Easter-Tuesday, being",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Janssen,1713,General Maxims in Trade,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jeamson,1665,"Artificiall embellishments, or Arts best directions how to preserve beauty or procure it.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jelinger,1641,"The excellency of Christ, or, The rose of Sharon shewing the art of taking Christ as the onely sover",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jelinger,1647,The usefulnesse and excellency of Christ shewing the art of taking Christ as the only soveraigne med,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jelinger,1664,"A nevv Canaan full of most pleasant gardens for the souls delight, lately discovered or, a treatise",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jewell,1612,The golden cabinet of true treasure containing the summe of morall philosophie. Translated out of F,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Joannes,1650,"Regimen sanitatis Salerni or, The schoole of Salernes regiment of health. Containing, most learned",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johannes,1617,The English mans doctor. Or the schoole of Salerne Or [ph]ysicall obserua[ti]ons for the perfect pre,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johnson,1620,The golden garland of princely pleasures and delicate delights Wherin is conteined the histories of,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johnson,1623,"Iohnsons Arithmatick in 2. bookes the first, of vulgare arithma with diuers briefe and easye rules",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johnson,1684,"Enchiridion medicum, or, A manual of physick being a compendium of the whole art, in three parts ...",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johnson,1700,"Praxis medicinæ reformata = or, The practice of physick reformed Being an epitome of the whole art",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Johnston,1646,"The historie of Scotland, during the minority of King Iames written in Latine by Robert Johnston ; d",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jones,1674,"Jones of Hatton-Garden, two doors from the sign of the New-Hole in the Wall, his book of cures",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jonstonus,1657,The idea of practical physick in twelve books ...  written in Latin by John Johnston ... ; and Engl,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jordan,1646,"Divine raptvres; or, Piety in poesie digested into a queint diversity of sacred fancies  composed b",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Jordan,1663,"A new droll, or, The counter-scuffle. acted in the middle of High-Lent between the goalers and the p",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Josselyn,1672,"New-Englands rarities discovered in birds, beasts, fishes, serpents, and plants of that country  to",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
K,1697,"Nomenclatura trilinguis Anglo-Latino-Græca or, A short vocabulary, English, Latin, and Greek Contai",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Keith,1693,An exhortation & caution to Friends concerning buying or keeping of Negroes,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kemp,1665,"A brief treatise of the nature, causes, signes, preservation from, and cure of the pestilence collec",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kennedy,1626,The historie of Calanthrop and Lucilla Conspicuously demonstrating the various mutabilities of fortu,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kent,1653,A choice manual of rare and select secrets in physick and chyrurgery collected and practised by the,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kent,1653,"A true gentlewomans delight Wherein is contained all manner of cookery together with preserving, co",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kent,1687,"A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kephale,1665,"Medela pestilentiae wherein is contained several theological queries concerning the plague, with app",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
King,1699,Dialogues of the dead relating to the present controversy concerning the Epistles of Phalaris  by t,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
King,1700,"The transactioneer, with some of his philosophical fancies in two dialogues.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Kinnaston,1635,"Corona Minervæ. Or A masque presented before Prince Charles His Highnesse, the Duke of Yorke his bro",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
L,1676,"The new disease, or, A rational account of the great colds and couhgs [sic] now raging amongst us sh",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
L'Estrange,1680,"Discovery upon discovery in defence of Doctor Oates against B.W.'s libellous vindication of him, in",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
La Quintinie,1693,"The compleat gard'ner, or, Directions for cultivating and right ordering of fruit-gardens and kitche",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
La Varenne,1653,"The French cook. Prescribing the way of making ready of all sorts of meats, fish and flesh, with the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
La Vauguion,1699,"A compleat body of chirurgical operations containing the whole practice of surgery, with observation",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lacy,1684,"Sr. Hercules Buffoon, or, The poetical squire a comedy, as it was acted at the Duke's Theatre  writ",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lady,1696,"The whole duty of a woman or a guide to the female sex From the age of sixteen to sixty, &c. Being",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lanfiere,1680,"The Taunton maids delight, or, Hey for the honest woosted-comber. In Taunton town a maid doth dwell,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Langford,1623,"Search the Scriptures. Or, An enquirie after veritie Discoursing of, and discussing the Scriptures s",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Langford,1681,Plain and full instructions to raise all sorts of fruit-trees that  prosper in England in that metho,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Latham,1614,"Lathams falconry or The faulcons lure, and cure in two bookes. The first, concerning the ordering an",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Laverenst,1700,"In Holbourn over against Southampton-Square, at the coffin and child, against the watch-house, next",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Lawrence,1677,"Nurseries, orchards, profitable gardens, and vineyards encouraged the present obstructions removed,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Le Boë,1675,"A new idea of the practice of physic written by that famous Franciscus De Le Boe ... the first book,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Le Fèvre,1662,"A compendious body of chymistry, which will serve as a guide and introduction both for understanding",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Le Fèvre,1664,A discourse upon Sr Walter Rawleigh's great cordial by N. le Febure ... ; rendred into English by Pe,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
